time,startup_status,main_dc_connection,brake_command,brake_physical_state,velocity,rpm,bus_frequency,line_voltage,aux_voltage,dc_voltage,flux_magnitude,battery_voltage,battery_current,battery_power,boost_input_power,boost_power,inverter_dc_power,inverter_real_power,inverter_reactive_supply,inverter_current,electrical_export,rectifier_power,dc_input_power,dc_capacitor_power,dc_brake_power,charger_input_power,energy_residual,exciter_solver_status,k_cap,k_exc,k_precharge,k_main
0.46999999999996467,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,3.498852662407095,31.48410335697449,520.1568686294029,0.0,0.6095485528346144,23.575836902790225,8.48326194419549,200.0,200.0,180.0,91.36533676947997,86.4074156705227,17.230960392674884,1.6157232019366277,-86.4074156705295,0.0,0.0,0.0,0.0,0.0,2.0760704266820085e-09,SOLVED,False,True,False,False
0.47999999999996357,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,3.2410713283613894,31.133272992253538,523.7982934234226,0.0,0.6720435826772682,23.575836902790225,8.48326194419549,200.0,200.0,180.0,90.2395146003869,85.2643719276872,19.69409729607336,1.6228134715978992,-85.2643719276823,0.0,0.0,0.0,0.0,0.0,1.2527883175295074e-09,SOLVED,False,True,False,False
0.48999999999996247,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,3.0030681520874296,31.082642724531155,527.4333150040509,0.0,0.7229009808625673,23.575836902790225,8.48326194419549,200.0,200.0,180.0,90.32082980570675,85.31147652160851,22.071324891972548,1.6368071701122862,-85.31147652161786,0.0,0.0,0.0,0.0,0.0,7.355955844445816e-10,SOLVED,False,True,False,False
0.49999999999996136,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.801182395909271,31.196507275655037,531.0257950534976,0.0,0.7643203393142644,23.575836902790225,8.48326194419549,200.0,200.0,180.0,91.04747312428007,85.99634480321973,24.278427690863026,1.6537344893947732,-85.99634480319429,0.0,0.0,0.0,0.0,0.0,5.052163132290843e-10,SOLVED,False,True,False,False
0.5099999999999603,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.6369491372652845,31.389590774920176,534.558393764037,0.0,0.7980822402102425,23.575836902790225,8.48326194419549,200.0,200.0,180.0,92.07258422135888,86.97799195054498,26.269557877744198,1.671164173388876,-86.97799195053261,0.0,0.0,0.0,0.0,0.0,4.2353187623689337e-10,SOLVED,False,True,False,False
0.5199999999999592,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.5060047393997014,31.6114862256771,538.0248862944961,0.0,0.8256244755539826,23.575836902790225,8.48326194419549,200.0,200.0,180.0,93.1924389292261,88.05605356492458,28.028055513008404,1.6877540754116647,-88.05605356492497,0.0,0.0,0.0,0.0,0.0,8.115421668009049e-10,SOLVED,False,True,False,False
0.5299999999999581,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.4024800530233845,31.833968156676814,541.4252876985888,0.0,0.8481087486494064,23.575836902790225,8.48326194419549,200.0,200.0,180.0,94.29295589882611,89.11819141784828,29.556497693165504,1.702846433075246,-89.1181914178415,0.0,0.0,0.0,0.0,0.0,8.44409209221908e-10,SOLVED,False,True,False,False
0.539999999999957,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.3208070101150025,32.042324565221,544.762887429629,0.0,0.8664750957727404,23.575836902790225,8.48326194419549,200.0,200.0,180.0,95.31471846469768,90.10573840397538,30.86889305873741,1.71618960130567,-90.10573840397998,0.0,0.0,0.0,0.0,0.0,1.1726049020666096e-09,SOLVED,False,True,False,False
0.5499999999999559,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.2562927107764006,32.22982882401026,548.0424899670745,0.0,0.8814854487590539,23.575836902790225,8.483261944195492,200.00000000000003,200.00000000000003,180.00000000000003,96.23096336949179,90.99209260285467,31.98520572259376,1.7277618534343206,-90.99209260285667,0.0,0.0,0.0,0.0,0.0,1.256799553317478e-09,SOLVED,False,True,False,False
0.5599999999999548,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.2051828639504856,32.39432905881807,551.2693984320324,0.0,0.893758359893553,23.575836902790225,8.48326194419549,200.0,200.0,180.0,97.03392484356552,91.76931838958676,32.92775144312883,1.7376637396146746,-91.76931838958683,0.0,0.0,0.0,0.0,0.0,1.0706615594102686e-09,SOLVED,False,True,False,False
0.5699999999999537,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.164544919532513,32.53618470572397,554.4488503123462,0.0,0.9037967010770952,23.575836902790225,8.483261944195492,200.00000000000003,200.00000000000003,180.00000000000003,97.72643738144755,92.43990932147402,33.71895465500785,1.746053859411188,-92.439909321492,0.0,0.0,0.0,0.0,0.0,2.3241530922035736e-09,SOLVED,False,True,False,False
0.5799999999999526,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.132110489181564,32.65703767709993,557.5857251987597,0.0,0.9120098102102346,23.575836902790225,8.48326194419549,200.0,200.0,180.0,98.31682631261256,93.01177639710502,34.38004421456418,1.753111487425537,-93.0117763970976,0.0,0.0,0.0,0.0,0.0,2.2251922526805856e-09,SOLVED,False,True,False,False
0.5899999999999515,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.1061293033642494,32.759093692402885,560.6844135874433,0.0,0.9187312478424917,23.575836902790225,8.48326194419549,200.0,200.0,180.0,98.81584869407169,93.49524677677938,34.93037242157668,1.7590156024672081,-93.49524677677196,0.0,0.0,0.0,0.0,0.0,2.543437016555572e-09,SOLVED,False,True,False,False
0.5999999999999504,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.0852473637335573,32.84471286750875,563.7487786614297,0.0,0.9242330747381107,23.575836902790225,8.48326194419549,200.0,200.0,180.0,99.23490886586146,93.90131195102069,35.3871330552559,1.7639338290086333,-93.90131195101493,0.0,0.0,0.0,0.0,0.0,2.428810930155123e-09,SOLVED,False,True,False,False
0.6099999999999492,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.068413876429818,32.9161863354836,566.7821695091059,0.0,0.9287373627826496,23.575836902790225,8.48326194419549,200.0,200.0,180.0,99.58506183719865,94.24064800200433,35.7653241603634,1.768017283171297,-94.24064800201033,0.0,0.0,0.0,0.0,0.0,2.485539551955185e-09,SOLVED,False,True,False,False
0.6199999999999481,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.0548085288889344,32.97562362205745,569.7874606898379,0.0,0.9324254978679706,23.575836902790225,8.48326194419549,200.0,200.0,180.0,99.87649861868752,94.52310818283419,36.07785232080144,1.7713988580980617,-94.52310818282427,0.0,0.0,0.0,0.0,0.0,2.286974387644136e-09,SOLVED,False,True,False,False
0.629999999999947,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.0437874042679147,33.02490489603297,572.7671032475048,0.0,0.935445714429142,23.575836902790225,8.48326194419549,200.0,200.0,180.0,100.11832141817813,94.75749964713818,36.33571111163885,1.774193439675226,-94.75749964714092,0.0,0.0,0.0,0.0,0.0,2.198546456000372e-09,SOLVED,False,True,False,False
0.639999999999946,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.0348427688610595,33.065670212354,575.7231785663266,0.0,0.937919209151376,23.575836902790225,8.48326194419549,200.0,200.0,180.0,100.31848845882621,94.95152657242559,36.54819115128965,1.7764991364668694,-94.95152657242514,0.0,0.0,0.0,0.0,0.0,2.6290352117541715e-09,SOLVED,False,True,False,False
0.6499999999999448,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.027571810837137,33.099328894522735,578.6574503250004,0.0,0.939945109722205,23.575836902790225,8.48326194419549,200.0,200.0,180.0,100.48385364364779,95.11182645678386,36.72309582794095,1.7783989754322829,-95.11182645676763,0.0,0.0,0.0,0.0,0.0,2.470190718639742e-09,SOLVED,False,True,False,False
0.6599999999999437,MAGNETIZING,ISOLATED,APPLY,APPLIED,0.0,0.0,2.0216530276662112,33.127078969320614,581.5714121475162,0.0,0.9416045185490189,23.575836902790225,8.48326194419549,200.0,200.0,180.0,100.62025508927623,95.2440545651037,36.86694775708474,1.7799627427458664,-95.24405456511562,0.0,0.0,0.0,0.0,0.0,2.775318641567992e-09,SOLVED,False,True,False,False
